datasetID,creator,eventDate,pubDate,reference,country,stateProvince,municipality,verbatimSite,decimalLatitude,decimalLongitude,northBoundingCoordinate,southBoundingCoordinate,verbatimCoordinates,minimumElevationInMeters,maxElevationInMeters,verbatimElevation,organismQuantityPlants,identificationQualifierPlants,scientificNamePlants,classPlants,familyPlants,genusPlants,specificEpithetPlants,infraspecificEpithetPlants,taxonRankPlants,taxonRemarksPlants,establishmentMeansPlants,habitPlants,selfIncompatabilityPlants,organismQuantityAnimals,identificationQualifierAnimals,scientificNameAnimals,classAnimals,orderAnimals,familyAnimals,subfamilyAnimals,genusAnimals,specificEpithetAnimals,taxonRankAnimals,taxonRemarksAnimals,establishmentMeansAnimals,interactionType,interactionTypeIRI,resourceCollected,samplingProtocol,sampleSizeValue,samplingSizeUnit
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Cuminia eriantha,Magnoliopsida,Lamiaceae,Cuminia,eriantha,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Escallonia callcottiae,Magnoliopsida,Solanaceae,Escallonia,callcottiae,,species,,native,,self compatible,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Escallonia callcottiae,Magnoliopsida,Solanaceae,Escallonia,callcottiae,,species,,native,,self compatible,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Nicotiana cordifolia,Magnoliopsida,Solanaceae,Nicotiana,cordifolia,,species,,native,,self compatible,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Nicotiana cordifolia,Magnoliopsida,Solanaceae,Nicotiana,cordifolia,,species,,native,,self compatible,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Rhaphithamnus venustus,Magnoliopsida,Verbenaceae,Rhaphithamnus,venustus,,species,,native,,self compatible,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
6,Giselle Muschett,1991-01/1997-12,2001,"Anderson et al. 2001. Breeding system and pollination of selected plants native to Juan Fernández islands. American Journal of Botany, 88 (2), 220-233. doi: 10.2307/2657013",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Rhaphithamnus venustus,Magnoliopsida,Verbenaceae,Rhaphithamnus,venustus,,species,,native,,self compatible,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
12,Giselle Muschett,,1994,"Belmonte et al. 1994. Floral nectary structure and nectar composition in Eccremocarpus scaber (Bignoniaceae), a hummingbird-pollinated plant of central Chile. American Journal of Botany, 81(4), 493-503. doi: 10.2307/2445499",Chile,Metropolitana de Santiago,NA,Santuario de la Naturaleza Yerba Loca,-33,-70.313,,,33º S,1789,1789,1789,1,,Eccremocarpus scaber,Magnoliopsida,Bignoniaceae,Eccremocarpus,scaber,,species,,native,,,1,,Patagona gigas,Aves,Apodiformes,Trochilidae,,Patagona,gigas,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,12,,Dendroseris litoralis,Magnoliopsida,Asteraceae,Dendroseris,litoralis,,species,,native,,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Dendroseris litoralis,Magnoliopsida,Asteraceae,Dendroseris,litoralis,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Lobelia tupa,Magnoliopsida,Campanulaceae,Lobelia,tupa,,species,,native,,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Lobelia tupa,Magnoliopsida,Campanulaceae,Lobelia,tupa,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Cuminia eriantha,Magnoliopsida,Lamiaceae,Cuminia,eriantha,,species,,native,,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Cuminia eriantha,Magnoliopsida,Lamiaceae,Cuminia,eriantha,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Escallonia callcottiae,Magnoliopsida,Saxifragaceae,Escallonia,callcottiae,,species,,native,,self compatible,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Escallonia callcottiae,Magnoliopsida,Saxifragaceae,Escallonia,callcottiae,,species,,native,,self compatible,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Nicotiana cordifolia,Magnoliopsida,Solanaceae,Nicotiana,cordifolia,,species,,native,,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Nicotiana cordifolia,Magnoliopsida,Solanaceae,Nicotiana,cordifolia,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Rhaphithamnus venustus,Magnoliopsida,Verbenaceae,Rhaphithamnus,venustus,,species,,native,,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
13,Giselle Muschett,1996-01/1997-01,2000,"Bernardello et al . 2000. Floral nectary structure and nectar chemical composition of some species from Robinson Crusoe Island (Chile). Canadian Journal of Botany, 78, 862-872.",Chile,Valparaiso,NA,"Juan Fernandez, Isla Robinson Crusoe, V Region",-33,-78,,,,NA,NA,,NA,,Rhaphithamnus venustus,Magnoliopsida,Verbenaceae,Rhaphithamnus,venustus,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,14,,Eryngium bupleuroides,Magnoliopsida,Apiaceae,Eryngium,bupleuroides,,species,,native,shrub,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Eryngium bupleuroides,Magnoliopsida,Apiaceae,Eryngium,bupleuroides,,species,,native,shrub,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Centaurodendron dracaenoides,Magnoliopsida,Asteraceae,Centaurodendron,dracaenoides,,species,,native,,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Centaurodendron dracaenoides,Magnoliopsida,Asteraceae,Centaurodendron,dracaenoides,,species,,native,,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,,Magnoliopsida,Fabaceae,Sophora,fernandeziana,,species,,native,tree,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Sophora fernandeziana,Magnoliopsida,Fabaceae,Sophora,fernandeziana,,species,,native,tree,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Cuminia eriantha,Magnoliopsida,Lamiaceae,Cuminia,eriantha,,species,,native,shrub,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Cuminia eriantha,Magnoliopsida,Lamiaceae,Cuminia,eriantha,,species,,native,shrub,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Notanthera heterophylla,Magnoliopsida,Loranthaceae,Notanthera,heterophylla,,species,,native,shrub,,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Notanthera heterophylla,Magnoliopsida,Loranthaceae,Notanthera,heterophylla,,species,,native,shrub,,NA,,Sephanoides fernandensis,Aves,Apodiformes,Trochilidae,,Sephanoides,fernandensis,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
14,Giselle Muschett,,2001,"Bernardello et al. 2001. A survey of floral traits, breeding systems, floral visitors, and pollination systems of the angiosperms of the Juan Fernández Islands (Chile). The Botanical Review, 67(3), 256-308. doi: 10.1007/BF02858097",Chile,Valparaiso,NA,"Juan Fernandez, V Region",-33,-78,,,"33° S, 78° W",NA,NA,,NA,,Escallonia callcottiae,Magnoliopsida,Saxifragaceae,Escallonia,callcottiae,,species,,native,tree,self compatible,NA,,Sephanoides sephaniodes,Aves,Apodiformes,Trochilidae,,Sephanoides,sephaniodes,species,,native,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,nectar,,NA,
